yyyy,mm,tmax,tmin,af,rain,sun
2009,9,15.6,9.5,0,93.6,0.0
2009,10,12.2,7.1,1,126.8,0.0
2009,11,9.5,4.6,0,127.6,0.0
2009,12,6.2,0.5,16,63.4,0.0
2010,1,4.7,0.5,11,49.9,0.0
2010,2,4.9,-1.0,17,73.0,0.0
2010,3,8.4,2.1,8,53.4,0.0
2010,4,10.4,3.6,2,43.2,0.0
2010,5,11.5,4.4,2,54.2,0.0
2010,6,14.8,9.1,0,25.6,0.0
2010,7,16.2,10.4,0,88.2,0.0
2010,8,15.8,9.9,0,65.4,0.0
2010,9,13.8,8.7,0,82.6,0.0
2010,10,11.4,7.1,0,48.8,0.0
2010,11,6.8,1.3,9,67.8,0.0
2010,12,3.5,-2.9,21,58.4,0.0
2011,1,5.8,1.0,9,67.8,0.0
2011,2,7.0,2.8,3,51.8,0.0
2011,3,8.4,2.4,7,50.0,0.0
2011,4,12.7,5.9,0,28.4,0.0
2011,5,12.6,6.4,0,86.6,0.0
2011,6,14.7,7.7,0,53.6,0.0
2011,7,15.2,9.7,0,22.8,0.0
2011,8,15.1,9.7,0,180.2,0.0
2011,9,15.2,9.7,0,59.2,0.0
2011,10,12.5,7.7,0,74.2,0.0
2011,11,11.2,7.2,0,39.0,0.0
2011,12,6.2,0.6,10,95.8,0.0
2012,1,6.3,1.3,7,91.6,0.0
2012,2,8.4,2.8,6,43.0,0.0
2012,3,11.2,4.6,1,16.0,0.0
2012,4,8.7,2.5,6,78.2,0.0
2012,5,11.4,4.3,4,26.8,0.0
2012,6,12.5,6.9,0,44.4,0.0
2012,7,14.8,9.2,0,55.0,0.0
2012,8,16.0,10.6,0,62.0,0.0
2012,9,14.1,7.7,0,84.4,0.0
2012,10,10.2,3.6,2,95.8,0.0
2012,11,8.2,2.9,4,62.1,0.0
2012,12,5.9,1.0,11,124.7,0.0
2013,1,6.2,2.5,1,59.5,0.0
2013,2,6.3,0.2,11,48.4,0.0
2013,3,5.4,0.1,12,33.8,0.0
2013,4,9.1,2.0,6,37.4,0.0
2013,5,11.4,5.0,1,50.4,0.0
2013,6,14.8,8.6,0,22.6,0.0
2013,7,18.2,11.3,0,39.8,0.0
2013,8,17.2,10.6,0,42.8,0.0
2013,9,15.1,8.7,0,52.8,0.0
2013,10,12.6,8.2,0,85.4,0.0
2013,11,8.5,2.7,7,108.6,0.0
2013,12,8.0,3.3,2,60.8,0.0
2014,1,6.8,3.7,1,82.8,0.0
2014,2,7.4,2.8,4,78.2,0.0
2014,3,9.2,3.9,1,35.6,0.0
2014,4,10.2,5.0,1,32.6,0.0
2014,5,12.2,6.8,1,46.4,0.0
2014,6,15.5,9.7,0,45.2,0.0
2014,7,17.1,11.1,0,48.6,0.0
2014,8,15.6,10.0,0,122.2,0.0
2014,9,15.3,9.9,0,38.8,0.0
2014,10,12.6,7.4,0,95.4,0.0
2014,11,10.4,6.7,0,93.0,0.0
2014,12,6.5,1.3,8,69.2,0.0
2015,1,5.9,1.2,5,100.0,0.0
2015,2,7.1,1.9,6,28.6,0.0
2015,3,8.3,2.8,4,62.0,0.0
2015,4,10.5,2.8,4,37.2,0.0
2015,5,11.0,4.7,3,83.0,0.0
2015,6,13.5,7.2,0,66.0,0.0
2015,7,15.1,8.8,0,80.8,0.0
2015,8,16.3,10.9,0,83.0,0.0
2015,9,14.4,9.3,0,24.8,0.0
2015,10,13.0,7.3,0,67.4,0.0
2015,11,9.1,3.9,3,72.4,0.0
2015,12,8.6,3.5,2,52.6,0.0
2016,1,6.4,1.6,10,141.6,0.0
2016,2,6.1,0.4,9,75.6,0.0
2016,3,8.4,2.6,7,34.2,0.0
2016,4,8.8,2.8,6,64.0,0.0
2016,5,12.1,6.3,0,35.4,0.0
2016,6,13.7,8.9,0,39.4,0.0
2016,7,16.7,10.3,0,112.1,0.0
2016,8,16.2,10.6,0,63.9,0.0
2016,9,15.9,10.8,0,66.8,0.0
