yyyy,mm,tmax,tmin,af,rain,sun
2019,5,12.0,5.8,1,61.2,4.9
2019,6,14.4,9.2,0,77.8,2.3
2019,7,17.6,12.2,0,90.0,8.1
2019,8,16.4,11.7,0,200.4,2.9
2019,9,15.5,9.5,0,87.6,6.9
2019,10,11.6,6.7,0,123.8,1.5
2019,11,8.3,4.0,4,54.8,8.5
2019,12,8.3,3.5,5,136.8,7.5
2020,1,8.7,4.1,0,164.4,2.8
2020,2,7.4,1.9,6,175.6,8.2
2020,3,8.2,2.5,4,131.2,1.3
2020,4,11.0,3.9,2,35.2,4.2
2020,5,13.8,6.5,1,83.2,7.1
2020,6,15.1,9.7,0,76.6,1.1
2020,7,15.6,9.7,0,72.0,0.9
2020,8,16.6,10.8,0,36.4,8.1
2020,9,14.6,9.5,0,135.4,3.3
2020,10,11.3,6.8,0,211.4,5.4
2020,11,10.5,5.7,0,149.2,0.0
2020,12,7.9,3.4,4,182.4,9.6
2021,1,5.5,0.4,12,110.4,4.1
2021,2,6.8,3.1,6,114.4,2.7
2021,3,9.0,4.1,1,145.8,4.5
2021,4,9.1,2.3,11,47.4,2.2
2021,5,11.4,5.7,1,69.2,9.0
2021,6,15.7,9.6,0,25.4,4.3
2021,7,16.8,12.0,0,32.2,8.3
2021,8,16.6,11.9,0,47.0,9.4
2021,9,15.6,11.0,0,125.8,0.9
2021,10,12.7,7.5,0,214.6,9.1
2021,11,10.1,5.2,0,175.6,8.1
2021,12,8.2,2.9,1,114.4,5.5
2022,1,8.8,4.2,0,123.6,6.4
2022,2,7.6,1.8,4,172.0,2.2
2022,3,10.1,3.9,1,54.0,6.9
2022,4,10.6,4.8,2,98.2,9.9
2022,5,13.3,7.7,0,123.2,5.8
2022,6,15.2,9.7,0,41.8,5.9
2022,7,16.7,11.2,0,58.4,3.6
2022,8,16.4,10.9,0,73.6,5.2
2022,9,15.4,10.2,0,67.0,7.7
2022,10,13.1,8.5,0,123.4,5.6
2022,11,11.4,6.8,0,213.4,2.3
2022,12,6.9,2.5,5,167.0,7.3
